RGI_ID,Calibration_Method,MB_Geodetic,Temp_Bias,Prcp_Fac,melt_f,reference_period,Calibration_Success
RGI60-13.48135,geodetic_temp_bias,-948.9,-2.1626898315564644,3.8454369051735484,6.999149535549953,2000-01-01_2020-01-01,True
RGI60-13.48136,geodetic_temp_bias,-305.59999999999997,-2.1626898315564644,3.8454369051735484,12.41842118211175,2000-01-01_2020-01-01,True
RGI60-13.48137,geodetic_temp_bias,-654.1,-2.1626898315564644,3.8454369051735484,6.844586863872474,2000-01-01_2020-01-01,True
RGI60-13.48138,geodetic_temp_bias,-1006.3,-2.1626898315564644,3.8454369051735484,8.060716306026519,2000-01-01_2020-01-01,True
RGI60-13.48139,geodetic_temp_bias,-858.7,-2.1626898315564644,3.8454369051735484,9.206308182551531,2000-01-01_2020-01-01,True
RGI60-13.48140,geodetic_temp_bias,-39.800000000000004,-2.1626898315564644,4.802997520985977,5.0,2000-01-01_2020-01-01,True
RGI60-13.48141,geodetic_temp_bias,-467.6,-2.1626898315564644,4.6784218567172315,5.0,2000-01-01_2020-01-01,True
RGI60-13.48142,geodetic_temp_bias,-129.39999999999998,-2.1626898315564644,3.8454369051735484,10.134390733636607,2000-01-01_2020-01-01,True
RGI60-13.48143,geodetic_temp_bias,-740.8000000000001,-2.1626898315564644,3.8454369051735484,6.592729679406199,2000-01-01_2020-01-01,True
RGI60-13.48144,geodetic_temp_bias,-350.3,-2.1626898315564644,5.768155357760322,4.713506350115328,2000-01-01_2020-01-01,True
RGI60-13.48145,geodetic_temp_bias,-403.0,-2.1626898315564644,4.9007758622341315,5.0,2000-01-01_2020-01-01,True
RGI60-13.48146,geodetic_temp_bias,-363.9,-2.1626898315564644,4.697619609824462,5.0,2000-01-01_2020-01-01,True
RGI60-13.48147,geodetic_temp_bias,111.4,-2.1626898315564644,5.768155357760322,4.4822581042847505,2000-01-01_2020-01-01,True
RGI60-13.48148,geodetic_temp_bias,-498.2,-2.1626898315564644,3.8454369051735484,7.166998411770593,2000-01-01_2020-01-01,True
RGI60-13.48149,geodetic_temp_bias,-340.1,-2.1626898315564644,3.98501289295434,5.0,2000-01-01_2020-01-01,True
RGI60-13.48150,geodetic_temp_bias,82.19999999999999,-2.1626898315564644,5.768155357760322,4.113317466305581,2000-01-01_2020-01-01,True
RGI60-13.48151,geodetic_temp_bias,-136.0,-2.1626898315564644,3.8454369051735484,6.42594852467028,2000-01-01_2020-01-01,True
RGI60-13.48152,geodetic_temp_bias,-571.6,-2.1626898315564644,4.367996587801924,5.0,2000-01-01_2020-01-01,True
RGI60-13.48153,geodetic_temp_bias,-523.5999999999999,-2.1626898315564644,4.50332618242419,5.0,2000-01-01_2020-01-01,True
RGI60-13.48154,geodetic_temp_bias,-215.9,-2.1626898315564644,3.8454369051735484,5.852153315787953,2000-01-01_2020-01-01,True
RGI60-13.48155,geodetic_temp_bias,-387.40000000000003,-2.1626898315564644,4.280220779417386,5.0,2000-01-01_2020-01-01,True
RGI60-13.48156,geodetic_temp_bias,-546.2,-2.1626898315564644,3.8454369051735484,5.6047299231574685,2000-01-01_2020-01-01,True
RGI60-13.48157,geodetic_temp_bias,-617.1,-2.1626898315564644,4.5811802309580685,5.0,2000-01-01_2020-01-01,True
RGI60-13.48158,geodetic_temp_bias,42.8,-2.1626898315564644,4.364577545647736,5.0,2000-01-01_2020-01-01,True
RGI60-13.48197,geodetic_temp_bias,-1242.1,-2.1626898315564644,3.8454369051735484,5.758460793538867,2000-01-01_2020-01-01,True
RGI60-13.48198,geodetic_temp_bias,-4.5,-2.1626898315564644,5.768155357760322,2.3192685779573057,2000-01-01_2020-01-01,True
RGI60-13.48199,geodetic_temp_bias,-525.6999999999999,-2.1626898315564644,5.243534182454577,5.0,2000-01-01_2020-01-01,True
RGI60-13.48200,geodetic_temp_bias,-339.8,-2.1626898315564644,5.768155357760322,4.166657922697022,2000-01-01_2020-01-01,True
RGI60-13.48201,geodetic_temp_bias,-467.4,-2.1626898315564644,4.833735475078948,5.0,2000-01-01_2020-01-01,True
RGI60-13.48202,geodetic_temp_bias,-367.09999999999997,-2.1626898315564644,3.8967533726902253,5.0,2000-01-01_2020-01-01,True
RGI60-13.48203,geodetic_temp_bias,-715.8,-2.1626898315564644,3.8454369051735484,7.038103661973778,2000-01-01_2020-01-01,True
RGI60-13.48204,geodetic_temp_bias,-204.65888913841167,-2.1626898315564644,3.990589847277459,5.0,2000-01-01_2020-01-01,True
