RGI_ID,Year,Specific_MB
RGI60-13.41122,1967,17.55139261656196
RGI60-13.41122,1968,40.391618189193544
RGI60-13.41122,1969,-187.28418813318046
RGI60-13.41122,1970,-415.34810436583416
RGI60-13.41122,1971,149.38408016442327
RGI60-13.41122,1972,952.9167888001157
RGI60-13.41122,1973,-551.5386728199111
RGI60-13.41122,1974,705.7911545807816
RGI60-13.41122,1975,402.19827507388703
RGI60-13.41122,1976,-86.77015838438234
RGI60-13.41122,1977,-391.5033102837532
RGI60-13.41122,1978,-812.0938076131654
RGI60-13.41122,1979,-91.96310151949265
RGI60-13.41122,1980,-205.4140685006739
RGI60-13.41122,1981,251.34620017960668
RGI60-13.41122,1982,328.88989592653854
RGI60-13.41122,1983,-73.98267337680988
RGI60-13.41122,1984,-298.628556859016
RGI60-13.41122,1985,-223.5762775446405
RGI60-13.41122,1986,141.78999364065123
RGI60-13.41122,1987,558.1658740906
RGI60-13.41122,1988,180.87346040378594
RGI60-13.41122,1989,249.51423676340542
RGI60-13.41122,1990,254.75462882917017
RGI60-13.41122,1991,186.40304331285606
RGI60-13.41122,1992,535.5950967728288
RGI60-13.41122,1993,488.14735724833787
RGI60-13.41122,1994,-125.15540949901484
RGI60-13.41122,1995,143.9669950165459
RGI60-13.41122,1996,863.3960879849684
RGI60-13.41122,1997,-260.3382011269527
RGI60-13.41122,1998,88.38109051247865
RGI60-13.41122,1999,39.1288272518525
RGI60-13.41122,2000,10.472776750168418
RGI60-13.41122,2001,59.218399156763674
RGI60-13.41122,2002,-19.276258738079125
RGI60-13.41122,2003,240.45655949140186
RGI60-13.41122,2004,40.69249015351465
RGI60-13.41122,2005,448.84887188152015
RGI60-13.41122,2006,-64.75773840116868
RGI60-13.41122,2007,-251.4130337920617
RGI60-13.41122,2008,-249.82344462153108
RGI60-13.41122,2009,-260.5767124624981
RGI60-13.41122,2010,413.3702582631439
RGI60-13.41122,2011,-157.90745305677189
RGI60-13.41122,2012,-304.37437829937346
RGI60-13.41122,2013,-40.877692260937394
RGI60-13.41122,2014,-208.7572134162258
RGI60-13.41122,2015,-282.16904191796465
RGI60-13.41122,2016,105.26783281530352
RGI60-13.41122,2017,435.59070370913025
RGI60-13.41122,2018,108.52549787836767
RGI60-13.41122,2019,-336.51042313271427
RGI60-13.41134,1901,47.24190166357682
RGI60-13.41134,1902,275.66072107100615
RGI60-13.41134,1903,233.0087398351442
RGI60-13.41134,1904,266.91899795063506
RGI60-13.41134,1905,359.67568933893796
RGI60-13.41134,1906,378.89911298546116
RGI60-13.41134,1907,347.717776436055
RGI60-13.41134,1908,83.25853316073314
RGI60-13.41134,1909,102.53128145595161
RGI60-13.41134,1910,174.23454524607808
RGI60-13.41134,1911,48.581312773663164
RGI60-13.41134,1912,-14.805012273069236
RGI60-13.41134,1913,252.1919008864127
RGI60-13.41134,1914,-227.64781122059222
RGI60-13.41134,1915,180.89698701921506
RGI60-13.41134,1916,-785.0241773774296
RGI60-13.41134,1917,-281.0878299260198
RGI60-13.41134,1918,-99.61340675516948
RGI60-13.41134,1919,-182.5529577307255
RGI60-13.41134,1920,430.7557564882008
RGI60-13.41134,1921,745.8870393970525
RGI60-13.41134,1922,114.60155722827353
RGI60-13.41134,1923,-3.2203916066897804
RGI60-13.41134,1924,-140.28160384657178
RGI60-13.41134,1925,-229.00731607956564
RGI60-13.41134,1926,-345.66797804009127
RGI60-13.41134,1927,-190.60968783601595
RGI60-13.41134,1928,673.3188094425359
RGI60-13.41134,1929,71.6964084857423
RGI60-13.41134,1930,63.51736206015449
RGI60-13.41134,1931,540.0913492163969
RGI60-13.41134,1932,-102.01005189825041
RGI60-13.41134,1933,-246.11093407593313
RGI60-13.41134,1934,155.50682437416543
RGI60-13.41134,1935,122.79109266840429
RGI60-13.41134,1936,438.0640231682461
RGI60-13.41134,1937,601.6138667860456
RGI60-13.41134,1938,180.23002163767876
RGI60-13.41134,1939,-316.5358960041024
RGI60-13.41134,1940,240.25760930359118
RGI60-13.41134,1941,150.75576512043347
RGI60-13.41134,1942,444.1489981186125
RGI60-13.41134,1943,-41.26181710956688
RGI60-13.41134,1944,-658.291520400075
RGI60-13.41134,1945,-9.714069633355425
RGI60-13.41134,1946,-202.82471998684025
RGI60-13.41134,1947,-207.9462706441116
RGI60-13.41134,1948,15.514988204225887
RGI60-13.41134,1949,365.07822695429707
RGI60-13.41134,1950,-162.91802950728476
RGI60-13.41134,1951,307.7247465729462
RGI60-13.41134,1952,460.76715308155553
RGI60-13.41134,1953,134.53697999852503
RGI60-13.41134,1954,159.12116621905977
RGI60-13.41134,1955,-308.19012399962673
RGI60-13.41134,1956,-370.87189053525856
RGI60-13.41134,1957,467.20172823523967
RGI60-13.41134,1958,-120.22960638243046
RGI60-13.41134,1959,55.1753947816686
RGI60-13.41134,1960,-39.844554146529276
RGI60-13.41134,1961,109.46752901059106
RGI60-13.41134,1962,188.7788834266541
RGI60-13.41134,1963,34.91043503455396
RGI60-13.41134,1964,87.86466426747226
RGI60-13.41134,1965,257.7156285213613
RGI60-13.41134,1966,381.8742075130616
RGI60-13.41134,1967,98.88878522045266
RGI60-13.41134,1968,478.7061888817399
RGI60-13.41134,1969,227.63781310602621
RGI60-13.41134,1970,-157.78467532906575
RGI60-13.41134,1971,-118.32114256151466
RGI60-13.41134,1972,206.71933828094458
RGI60-13.41134,1973,-418.70330948949305
RGI60-13.41134,1974,475.5931022964322
RGI60-13.41134,1975,375.9351483107305
RGI60-13.41134,1976,-4.181924582894452
RGI60-13.41134,1977,-215.53226707703402
RGI60-13.41134,1978,-555.3643161543088
RGI60-13.41134,1979,123.99963708691041
RGI60-13.41134,1980,208.6193171443332
RGI60-13.41134,1981,354.5258262303837
RGI60-13.41134,1982,506.0769131537449
RGI60-13.41134,1983,-10.116579131620407
RGI60-13.41134,1984,-394.23961722260213
RGI60-13.41134,1985,194.59280672094786
RGI60-13.41134,1986,290.6210528039283
RGI60-13.41134,1987,340.67618462612273
RGI60-13.41134,1988,44.78144600075043
RGI60-13.41134,1989,588.6035851133081
RGI60-13.41134,1990,284.7840861274377
RGI60-13.41134,1991,155.55820037293444
RGI60-13.41134,1992,532.6803069085905
RGI60-13.41134,1993,550.2170293082941
RGI60-13.41134,1994,1.6915671694794174
RGI60-13.41134,1995,397.5172202220574
RGI60-13.41134,1996,476.4483486724063
RGI60-13.41134,1997,-17.771671671960725
RGI60-13.41134,1998,291.4706783900546
RGI60-13.41134,1999,264.6318535477469
RGI60-13.41134,2000,57.86670809835902
RGI60-13.41134,2001,145.83716992490147
RGI60-13.41134,2002,321.60680559875885
RGI60-13.41134,2003,524.343694682856
RGI60-13.41134,2004,363.4947799712628
RGI60-13.41134,2005,417.4564903948645
RGI60-13.41134,2006,-11.746033352395575
RGI60-13.41134,2007,-68.93170468877172
RGI60-13.41134,2008,-200.8040923970196
RGI60-13.41134,2009,-62.15293801315593
RGI60-13.41134,2010,473.80139902881183
RGI60-13.41134,2011,95.80994365371494
RGI60-13.41134,2012,-107.04429559531101
RGI60-13.41134,2013,168.1609072287107
RGI60-13.41134,2014,204.35095797713635
RGI60-13.41134,2015,-65.14352280109333
RGI60-13.41134,2016,299.6649704675962
RGI60-13.41134,2017,287.39426668692374
RGI60-13.41134,2018,134.3735374228363
RGI60-13.41134,2019,-240.33904428899524
RGI60-13.41135,1901,11.480690081028497
RGI60-13.41135,1902,355.1152628184867
RGI60-13.41135,1903,302.1468765319318
RGI60-13.41135,1904,270.02076245191694
RGI60-13.41135,1905,407.71433764637777
RGI60-13.41135,1906,439.50483683108126
RGI60-13.41135,1907,441.4650581979958
RGI60-13.41135,1908,231.22649925099617
RGI60-13.41135,1909,117.10859275371274
