RGI_ID,Calibration_Method,MB_Geodetic,Temp_Bias,Prcp_Fac,melt_f,reference_period,Calibration_Success,MB_Model
RGI60-13.40769,geodetic_temp_bias,194.0,-3.923550340464508,7.6779159549270615,2.3330996661441548,2000-01-01_2020-01-01,True,
RGI60-13.40770,geodetic_temp_bias,-117.6,-3.923550340464508,5.118610636618041,6.461721775781487,2000-01-01_2020-01-01,True,
RGI60-13.40771,geodetic_temp_bias,114.6,-3.923550340464508,6.076758886101201,5.0,2000-01-01_2020-01-01,True,
RGI60-13.40772,geodetic_temp_bias,210.5,-3.923550340464508,7.6779159549270615,3.4612118148583573,2000-01-01_2020-01-01,True,
RGI60-13.40773,geodetic_temp_bias,522.9,-3.923550340464508,6.676840487055299,5.0,2000-01-01_2020-01-01,True,
RGI60-13.40774,geodetic_temp_bias,153.6,-3.923550340464508,7.6779159549270615,3.1695909918158724,2000-01-01_2020-01-01,True,
RGI60-13.40775,geodetic_temp_bias,344.2,-3.923550340464508,7.6779159549270615,3.61662319138159,2000-01-01_2020-01-01,True,
RGI60-13.40776,geodetic_temp_bias,474.5,-4.8606187558408145,7.6779159549270615,1.5,2000-01-01_2020-01-01,True,
RGI60-13.40777,geodetic_temp_bias,178.2,-3.923550340464508,5.118610636618041,5.991893712557063,2000-01-01_2020-01-01,True,
RGI60-13.40778,geodetic_temp_bias,311.59999999999997,-3.9901310511074475,7.6779159549270615,1.5,2000-01-01_2020-01-01,True,
RGI60-13.40779,geodetic_temp_bias,171.3,-3.923550340464508,5.118610636618041,5.513257132013523,2000-01-01_2020-01-01,True,
RGI60-13.40780,scalar,,,,,,True,
RGI60-13.40781,geodetic_temp_bias,409.2,-3.923550340464508,5.431320149707365,5.0,2000-01-01_2020-01-01,True,
RGI60-13.40782,geodetic_temp_bias,273.4,-3.923550340464508,6.194980301559686,5.0,2000-01-01_2020-01-01,True,
RGI60-13.40783,geodetic_temp_bias,229.5,-3.923550340464508,7.6779159549270615,1.90332209120945,2000-01-01_2020-01-01,True,
RGI60-13.40784,geodetic_temp_bias,251.4,-3.923550340464508,7.6779159549270615,3.8847681985841254,2000-01-01_2020-01-01,True,
RGI60-13.40785,geodetic_temp_bias,186.70000000000002,-3.923550340464508,7.577845571981375,5.0,2000-01-01_2020-01-01,True,
RGI60-13.40786,geodetic_temp_bias,402.6,-3.923550340464508,7.6779159549270615,4.662687035308146,2000-01-01_2020-01-01,True,
RGI60-13.40787,geodetic_temp_bias,319.7,-3.923550340464508,5.118610636618041,10.025474140536721,2000-01-01_2020-01-01,True,
RGI60-13.40788,geodetic_temp_bias,551.8,-4.62643178998042,7.6779159549270615,1.5,2000-01-01_2020-01-01,True,
RGI60-13.40789,geodetic_temp_bias,262.90000000000003,-3.653081004530282,5.118610636618041,17.0,2000-01-01_2020-01-01,True,
RGI60-13.40790,geodetic_temp_bias,109.89999999999999,-3.923550340464508,5.118610636618041,5.782645951439554,2000-01-01_2020-01-01,True,
RGI60-13.40791,geodetic_temp_bias,317.7,-3.923550340464508,7.6779159549270615,2.8570687894618008,2000-01-01_2020-01-01,True,
RGI60-13.40792,geodetic_temp_bias,460.7,-3.923550340464508,7.6779159549270615,4.80476311088797,2000-01-01_2020-01-01,True,
RGI60-13.40793,geodetic_temp_bias,228.8,-3.923550340464508,7.6779159549270615,4.109671534971901,2000-01-01_2020-01-01,True,
RGI60-13.40794,geodetic_temp_bias,416.8,-3.923550340464508,7.6779159549270615,2.8756588904126756,2000-01-01_2020-01-01,True,
RGI60-13.40795,geodetic_temp_bias,203.9,-3.923550340464508,5.274209800685534,5.0,2000-01-01_2020-01-01,True,
RGI60-13.40796,geodetic_temp_bias,188.0,-3.923550340464508,5.256815687105565,5.0,2000-01-01_2020-01-01,True,
RGI60-13.40797,geodetic_temp_bias,58.5,-3.923550340464508,5.118610636618041,6.95052693320299,2000-01-01_2020-01-01,True,
RGI60-13.40798,geodetic_temp_bias,149.2,-3.923550340464508,5.118610636618041,5.692687144619963,2000-01-01_2020-01-01,True,
RGI60-13.40799,geodetic_temp_bias,236.9,-3.923550340464508,5.118610636618041,5.883880944714686,2000-01-01_2020-01-01,True,
RGI60-13.40800,geodetic_temp_bias,185.20000000000002,-3.923550340464508,5.665538215179683,5.0,2000-01-01_2020-01-01,True,
RGI60-13.40801,geodetic_temp_bias,218.29999999999998,-3.923550340464508,5.118610636618041,9.223109518520513,2000-01-01_2020-01-01,True,
RGI60-13.40802,geodetic_temp_bias,-47.300000000000004,-3.5953153099737567,5.118610636618041,17.0,2000-01-01_2020-01-01,True,
RGI60-13.40803,geodetic_temp_bias,-33.7,-3.622400326027525,5.118610636618041,17.0,2000-01-01_2020-01-01,True,
RGI60-13.40804,geodetic_temp_bias,151.10000000000002,-2.9602777628359727,5.118610636618041,17.0,2000-01-01_2020-01-01,True,
RGI60-13.40805,geodetic_temp_bias,332.5,-3.923550340464508,5.118610636618041,7.757594624097585,2000-01-01_2020-01-01,True,
RGI60-13.40806,geodetic_temp_bias,197.2,-3.368907538235017,5.118610636618041,17.0,2000-01-01_2020-01-01,True,
RGI60-13.40807,geodetic_temp_bias,98.5,-2.8830346200989077,5.118610636618041,17.0,2000-01-01_2020-01-01,True,
RGI60-13.40808,geodetic_temp_bias,-63.8,-3.923550340464508,5.118610636618041,15.913640960091955,2000-01-01_2020-01-01,True,
RGI60-13.40809,geodetic_temp_bias,222.39999999999998,-3.923550340464508,7.6779159549270615,4.304375121159553,2000-01-01_2020-01-01,True,
RGI60-13.40810,geodetic_temp_bias,137.7,-3.923550340464508,5.118610636618041,6.268036229826083,2000-01-01_2020-01-01,True,
RGI60-13.40811,geodetic_temp_bias,304.59999999999997,-3.1919276766425386,5.118610636618041,17.0,2000-01-01_2020-01-01,True,
RGI60-13.40812,geodetic_temp_bias,268.1,-3.9083474488462326,5.118610636618041,17.0,2000-01-01_2020-01-01,True,
RGI60-13.40813,geodetic_temp_bias,128.20000000000002,-3.923550340464508,7.6779159549270615,4.752987655960102,2000-01-01_2020-01-01,True,
RGI60-13.40814,geodetic_temp_bias,33.2,-3.659122234541848,5.118610636618041,17.0,2000-01-01_2020-01-01,True,
RGI60-13.40815,geodetic_temp_bias,196.20000000000002,-3.923550340464508,7.6779159549270615,4.950630128352342,2000-01-01_2020-01-01,True,
RGI60-13.40816,geodetic_temp_bias,74.30000000000001,-3.923550340464508,7.6779159549270615,3.9401194905510417,2000-01-01_2020-01-01,True,
RGI60-13.40817,geodetic_temp_bias,81.8,-3.923550340464508,6.777326881998104,5.0,2000-01-01_2020-01-01,True,
RGI60-13.40818,geodetic_temp_bias,80.4,-3.923550340464508,5.118610636618041,6.502541932192106,2000-01-01_2020-01-01,True,
RGI60-13.40819,geodetic_temp_bias,45.199999999999996,-3.923550340464508,5.118610636618041,6.288343335824607,2000-01-01_2020-01-01,True,
RGI60-13.40820,geodetic_temp_bias,114.9,-3.923550340464508,5.535557463674788,5.0,2000-01-01_2020-01-01,True,
RGI60-13.40821,geodetic_temp_bias,164.20000000000002,-3.653288691235579,5.118610636618041,17.0,2000-01-01_2020-01-01,True,
RGI60-13.40822,geodetic_temp_bias,-186.4,-3.923550340464508,5.118610636618041,9.88506569800355,2000-01-01_2020-01-01,True,
RGI60-13.40823,geodetic_temp_bias,59.7,-3.923550340464508,5.118610636618041,6.27633458015375,2000-01-01_2020-01-01,True,
RGI60-13.40824,geodetic_temp_bias,230.4,-3.923550340464508,6.713525016073568,5.0,2000-01-01_2020-01-01,True,
RGI60-13.40825,geodetic_temp_bias,157.9,-3.923550340464508,5.118610636618041,14.15838400199006,2000-01-01_2020-01-01,True,
RGI60-13.40826,geodetic_temp_bias,179.5,-3.923550340464508,5.118610636618041,14.05870575564485,2000-01-01_2020-01-01,True,
RGI60-13.40827,geodetic_temp_bias,21.0,-3.476973827454036,5.118610636618041,17.0,2000-01-01_2020-01-01,True,
RGI60-13.40828,geodetic_temp_bias,441.90000000000003,-4.1220886994661035,7.6779159549270615,1.5,2000-01-01_2020-01-01,True,
RGI60-13.40829,geodetic_temp_bias,76.39999999999999,-3.923550340464508,5.118610636618041,9.629473066221827,2000-01-01_2020-01-01,True,
RGI60-13.40830,geodetic_temp_bias,143.9,-3.923550340464508,6.946977201426546,5.0,2000-01-01_2020-01-01,True,
RGI60-13.40831,geodetic_temp_bias,78.0,-3.923550340464508,5.118610636618041,9.665044591560147,2000-01-01_2020-01-01,True,
RGI60-13.40832,geodetic_temp_bias,354.0,-5.793847702639393,4.431117548007431,17.0,2000-01-01_2020-01-01,True,
RGI60-13.40833,geodetic_temp_bias,271.4,-5.865654442635534,6.646676322011147,3.2932340259999187,2000-01-01_2020-01-01,True,
RGI60-13.40834,geodetic_temp_bias,351.9,-5.865654442635534,6.646676322011147,2.988936607483085,2000-01-01_2020-01-01,True,
RGI60-13.40835,geodetic_temp_bias,284.7,-5.865654442635534,4.431117548007431,16.350176490028353,2000-01-01_2020-01-01,True,
RGI60-13.40836,geodetic_temp_bias,445.29999999999995,-5.865654442635534,6.646676322011147,4.048069351572179,2000-01-01_2020-01-01,True,
RGI60-13.40837,geodetic_temp_bias,93.2,-5.8607802664081285,4.431117548007431,17.0,2000-01-01_2020-01-01,True,
RGI60-13.40838,geodetic_temp_bias,292.0,-5.865654442635534,6.646676322011147,3.1952587671595327,2000-01-01_2020-01-01,True,
RGI60-13.40839,geodetic_temp_bias,368.0,-5.865654442635534,6.646676322011147,1.8664235629343096,2000-01-01_2020-01-01,True,
RGI60-13.40840,geodetic_temp_bias,390.2,-5.865654442635534,6.646676322011147,2.3285321496435363,2000-01-01_2020-01-01,True,
RGI60-13.40841,geodetic_temp_bias,432.0,-5.865654442635534,5.474144530990352,5.0,2000-01-01_2020-01-01,True,
RGI60-13.40842,geodetic_temp_bias,418.5,-6.4389438413613975,6.646676322011147,1.5,2000-01-01_2020-01-01,True,
RGI60-13.40843,geodetic_temp_bias,379.7,-5.865654442635534,6.646676322011147,1.891867117630975,2000-01-01_2020-01-01,True,
RGI60-13.40844,geodetic_temp_bias,503.29999999999995,-6.367388186795472,6.646676322011147,1.5,2000-01-01_2020-01-01,True,
RGI60-13.40845,geodetic_temp_bias,192.70000000000002,-5.865654442635534,6.646676322011147,3.216019517911141,2000-01-01_2020-01-01,True,
RGI60-13.40846,geodetic_temp_bias,502.09999999999997,-6.7887204021046506,6.646676322011147,1.5,2000-01-01_2020-01-01,True,
RGI60-13.40847,geodetic_temp_bias,498.0,-5.865654442635534,6.646676322011147,2.0021434210641558,2000-01-01_2020-01-01,True,
RGI60-13.40848,geodetic_temp_bias,367.59999999999997,-6.720718918672491,6.646676322011147,1.5,2000-01-01_2020-01-01,True,
RGI60-13.40849,geodetic_temp_bias,335.3,-7.3502963809337585,6.646676322011147,1.5,2000-01-01_2020-01-01,True,
RGI60-13.40850,geodetic_temp_bias,612.1999999999999,-7.200843478432668,6.646676322011147,1.5,2000-01-01_2020-01-01,True,
RGI60-13.40851,geodetic_temp_bias,151.79999999999998,-5.865654442635534,4.519682891745264,5.0,2000-01-01_2020-01-01,True,
RGI60-13.40852,geodetic_temp_bias,227.20000000000002,-5.865654442635534,5.150322739683742,5.0,2000-01-01_2020-01-01,True,
RGI60-13.40853,geodetic_temp_bias,297.20000000000005,-5.865654442635534,6.646676322011147,3.7378744398600303,2000-01-01_2020-01-01,True,
RGI60-13.40854,geodetic_temp_bias,172.0,-5.865654442635534,5.14286601370906,5.0,2000-01-01_2020-01-01,True,
RGI60-13.40855,geodetic_temp_bias,-10.6,-5.865654442635534,4.431117548007431,5.015245714823592,2000-01-01_2020-01-01,True,
RGI60-13.40856,geodetic_temp_bias,225.89999999999998,-5.865654442635534,4.431117548007431,8.873086023431883,2000-01-01_2020-01-01,True,
RGI60-13.40857,geodetic_temp_bias,203.6,-5.865654442635534,5.752000283690262,5.0,2000-01-01_2020-01-01,True,
