RGI_ID,Calibration_Method,MB_Geodetic,Temp_Bias,Prcp_Fac,melt_f,reference_period,Calibration_Success
RGI60-13.45345,geodetic_temp_bias,-597.0999999999999,-1.8204893201270824,5.228227526952439,5.0,2000-01-01_2020-01-01,True
RGI60-13.45346,geodetic_temp_bias,785.0,-1.8204893201270824,6.197487933029067,3.4120810581306085,2000-01-01_2020-01-01,True
RGI60-13.45347,geodetic_temp_bias,-695.6999999999999,-1.8204893201270824,4.131658622019379,8.86936821069525,2000-01-01_2020-01-01,True
RGI60-13.45348,geodetic_temp_bias,-1110.2,-1.8204893201270824,4.131658622019379,5.492683205382926,2000-01-01_2020-01-01,True
RGI60-13.45349,geodetic_temp_bias,-830.7,-1.8204893201270824,4.25537565462908,5.0,2000-01-01_2020-01-01,True
RGI60-13.45350,geodetic_temp_bias,-1216.5,-1.8204893201270824,4.131658622019379,5.942278609090958,2000-01-01_2020-01-01,True
RGI60-13.45351,geodetic_temp_bias,-399.6,-1.8204893201270824,6.121433848957438,5.0,2000-01-01_2020-01-01,True
RGI60-13.45352,geodetic_temp_bias,-483.9,-1.8204893201270824,4.775179673747119,5.0,2000-01-01_2020-01-01,True
RGI60-13.45353,geodetic_temp_bias,-1021.9,-1.8204893201270824,4.131658622019379,5.480134891926425,2000-01-01_2020-01-01,True
RGI60-13.45354,geodetic_temp_bias,-204.65888913841167,-1.8204893201270824,6.197487933029067,2.9408697432749786,2000-01-01_2020-01-01,True
RGI60-13.45355,geodetic_temp_bias,-204.65888913841167,-1.8204893201270824,6.197487933029067,2.7931448060025783,2000-01-01_2020-01-01,True
RGI60-13.45356,geodetic_temp_bias,-204.65888913841167,-1.8204893201270824,6.197487933029067,4.780385624603308,2000-01-01_2020-01-01,True
RGI60-13.45357,geodetic_temp_bias,-948.6,-1.8204893201270824,4.934439575294247,5.0,2000-01-01_2020-01-01,True
RGI60-13.45358,geodetic_temp_bias,-442.7,-1.8204893201270824,5.455742452718149,5.0,2000-01-01_2020-01-01,True
RGI60-13.45359,geodetic_temp_bias,-586.9,-1.8204893201270824,4.131658622019379,8.14073559228028,2000-01-01_2020-01-01,True
RGI60-13.45360,geodetic_temp_bias,-751.9,-1.8204893201270824,4.131658622019379,8.979609072031087,2000-01-01_2020-01-01,True
RGI60-13.45361,geodetic_temp_bias,-509.90000000000003,-1.8204893201270824,4.278006152071189,5.0,2000-01-01_2020-01-01,True
RGI60-13.45362,geodetic_temp_bias,-152.4,-1.8204893201270824,4.131658622019379,5.696202539314559,2000-01-01_2020-01-01,True
