time,month_2d,melt_off_glacier_monthly,melt_on_glacier_monthly,liq_prcp_off_glacier_monthly,liq_prcp_on_glacier_monthly,total_runoff,volume_m3,area_m2,length_m,off_area,on_area
1992.0,1,0.0,0.0,0.0,0.0,0.0,,,,,
1992.0,2,0.0,0.0,0.0,0.0,0.0,,,,,
1992.0,3,0.0,0.0,0.0,0.0,0.0,,,,,
1992.0,4,0.239711,3.184732,0.034030000000000005,0.199536,3.658009,,,,,
1992.0,5,0.272401,18.459474000000004,0.283519,5.107282,24.122681,,,,,
1992.0,6,4.0169679999999985,270.8005380000001,1.9622389999999996,87.49368299999996,364.27343099999933,,,,,
1992.0,7,22.279234999999993,1324.515328,7.550579999999988,357.55114399999866,1711.8963269999979,,,,,
1992.0,8,7.610053000000001,652.0498499999997,4.609031000000006,163.282675,827.5515690000017,,,,,
1992.0,9,0.14216399999999998,38.832330999999996,0.14042400000000002,4.374427999999999,43.489345,,,,,
1992.0,10,0.0,0.0,0.0,0.0,0.0,,,,,
1992.0,11,0.0,0.0,0.0,0.0,0.0,,,,,
1992.0,12,0.0,0.0,0.0,0.0,0.0,,,,,
1993.0,1,0.0,0.0,0.0,0.0,0.0,,,,,
1993.0,2,0.0,0.0,0.0,0.0,0.0,,,,,
1993.0,3,0.0,0.0,0.0,0.0,0.0,,,,,
1993.0,4,0.080057,0.40613800000000005,0.001623,0.00974,0.4975590000000001,,,,,
1993.0,5,0.513801,9.227156999999998,0.277917,3.053295,13.072169,,,,,
1993.0,6,7.543516000000014,381.8463629999993,3.0927379999999967,125.10238000000003,517.5849900000002,,,,,
1993.0,7,16.816840999999997,922.5963149999994,12.768720000000009,475.6789949999988,1427.8608900000008,,,,,
1993.0,8,10.418352000000006,675.7876749999998,5.196111000000001,207.86726299999992,899.2694149999979,,,,,
1993.0,9,0.46706699999999973,126.50174100000007,0.408792,15.091790999999986,142.46939700000004,,,,,
1993.0,10,0.0,0.0,0.0,0.0,0.0,,,,,
1993.0,11,0.0,0.0,0.0,0.0,0.0,,,,,
1993.0,12,0.0,0.0,0.0,0.0,0.0,,,,,
1994.0,1,0.0,0.0,0.0,0.0,0.0,,,,,
1994.0,2,0.0,0.0,0.0,0.0,0.0,,,,,
