RGI_ID,Calibration_Method,MB_Geodetic,Temp_Bias,Prcp_Fac,melt_f,reference_period,Calibration_Success
RGI60-13.44390,geodetic_temp_bias,-475.6,-2.7529419216030355,4.665368803150826,17.0,2000-01-01_2020-01-01,True
RGI60-13.44391,geodetic_temp_bias,-161.0,-2.9780616391748382,6.572430013504081,5.0,2000-01-01_2020-01-01,True
RGI60-13.44392,geodetic_temp_bias,-412.9,-2.9780616391748382,4.665368803150826,6.973595771222786,2000-01-01_2020-01-01,True
RGI60-13.44393,geodetic_temp_bias,-186.20000000000002,-2.9780616391748382,6.998053204726239,4.7759639772763895,2000-01-01_2020-01-01,True
RGI60-13.44394,geodetic_temp_bias,103.4,-2.9780616391748382,6.394111770292448,5.0,2000-01-01_2020-01-01,True
RGI60-13.44395,geodetic_temp_bias,-192.8,-2.9780616391748382,4.831424965109477,5.0,2000-01-01_2020-01-01,True
RGI60-13.44396,geodetic_temp_bias,393.29999999999995,-2.9780616391748382,5.467260488779009,5.0,2000-01-01_2020-01-01,True
RGI60-13.44397,geodetic_temp_bias,-414.9,-2.9780616391748382,5.911088918775658,5.0,2000-01-01_2020-01-01,True
RGI60-13.44398,geodetic_temp_bias,-183.60000000000002,-2.9780616391748382,4.665368803150826,8.05907157977503,2000-01-01_2020-01-01,True
RGI60-13.44399,geodetic_temp_bias,-13.899999999999999,-2.9780616391748382,6.998053204726239,4.458327640060019,2000-01-01_2020-01-01,True
RGI60-13.44400,geodetic_temp_bias,-344.3,-2.9780616391748382,4.665368803150826,5.548759760582647,2000-01-01_2020-01-01,True
RGI60-13.44401,geodetic_temp_bias,-433.59999999999997,-2.9780616391748382,4.665368803150826,5.16850927917144,2000-01-01_2020-01-01,True
RGI60-13.44402,geodetic_temp_bias,321.2,-2.9780616391748382,6.998053204726239,4.582691965527831,2000-01-01_2020-01-01,True
RGI60-13.44403,geodetic_temp_bias,-41.5,-2.9780616391748382,6.998053204726239,3.9581181676118113,2000-01-01_2020-01-01,True
RGI60-13.44404,geodetic_temp_bias,-269.5,-2.9780616391748382,6.920437375433022,5.0,2000-01-01_2020-01-01,True
RGI60-13.44405,geodetic_temp_bias,-562.5,-2.9780616391748382,4.665368803150826,5.846014614230773,2000-01-01_2020-01-01,True
RGI60-13.44406,geodetic_temp_bias,-204.65888913841167,-2.9780616391748382,6.998053204726239,4.482243031855808,2000-01-01_2020-01-01,True
RGI60-13.44407,geodetic_temp_bias,-427.9,-2.9780616391748382,4.665368803150826,5.229698769539738,2000-01-01_2020-01-01,True
RGI60-13.44408,geodetic_temp_bias,-311.8,-2.9780616391748382,5.869804003338563,5.0,2000-01-01_2020-01-01,True
RGI60-13.44409,geodetic_temp_bias,-392.79999999999995,-2.9780616391748382,5.159933440073882,5.0,2000-01-01_2020-01-01,True
RGI60-13.44410,geodetic_temp_bias,-23.2,-2.9780616391748382,5.9516743961145355,5.0,2000-01-01_2020-01-01,True
RGI60-13.44411,geodetic_temp_bias,-370.40000000000003,-2.9780616391748382,6.998053204726239,4.610974163069729,2000-01-01_2020-01-01,True
RGI60-13.44412,geodetic_temp_bias,-146.9,-2.9780616391748382,6.998053204726239,4.3108149141111,2000-01-01_2020-01-01,True
RGI60-13.44413,geodetic_temp_bias,94.7,-2.9780616391748382,6.039019051625757,5.0,2000-01-01_2020-01-01,True
RGI60-13.44414,geodetic_temp_bias,-233.4,-2.9780616391748382,6.998053204726239,4.06895204323755,2000-01-01_2020-01-01,True
RGI60-13.44415,geodetic_temp_bias,-336.5,-2.9780616391748382,6.998053204726239,4.51171969087175,2000-01-01_2020-01-01,True
RGI60-13.44416,geodetic_temp_bias,-367.8,-2.9780616391748382,4.665368803150826,5.208358183091864,2000-01-01_2020-01-01,True
RGI60-13.44417,geodetic_temp_bias,-373.8,-2.9780616391748382,4.665368803150826,5.170933001404233,2000-01-01_2020-01-01,True
RGI60-13.44418,geodetic_temp_bias,8.9,-2.9780616391748382,6.83980550017664,5.0,2000-01-01_2020-01-01,True
RGI60-13.44419,geodetic_temp_bias,-39.800000000000004,-2.9780616391748382,4.665368803150826,5.162210404265204,2000-01-01_2020-01-01,True
RGI60-13.44420,geodetic_temp_bias,-364.0,-2.9780616391748382,6.998053204726239,3.727845848549619,2000-01-01_2020-01-01,True
RGI60-13.44421,geodetic_temp_bias,-404.9,-2.9780616391748382,6.998053204726239,3.666218522874327,2000-01-01_2020-01-01,True
RGI60-13.44422,geodetic_temp_bias,-89.7,-2.9780616391748382,6.998053204726239,4.6750498094282715,2000-01-01_2020-01-01,True
RGI60-13.44423,geodetic_temp_bias,-59.3,-2.9780616391748382,6.571814883385581,5.0,2000-01-01_2020-01-01,True
RGI60-13.44424,geodetic_temp_bias,-304.09999999999997,-2.9780616391748382,6.998053204726239,4.950746974152972,2000-01-01_2020-01-01,True
RGI60-13.44425,geodetic_temp_bias,503.2,-3.170492831111124,6.998053204726239,1.5,2000-01-01_2020-01-01,True
RGI60-13.44426,geodetic_temp_bias,-208.3,-2.9780616391748382,6.417259114842433,5.0,2000-01-01_2020-01-01,True
RGI60-13.44427,geodetic_temp_bias,-564.2,-2.9780616391748382,6.104298093238025,5.0,2000-01-01_2020-01-01,True
RGI60-13.44428,geodetic_temp_bias,-472.5,-2.9780616391748382,4.923555537381822,5.0,2000-01-01_2020-01-01,True
RGI60-13.44429,geodetic_temp_bias,-525.5,-2.9780616391748382,6.998053204726239,4.217649838978021,2000-01-01_2020-01-01,True
RGI60-13.44430,geodetic_temp_bias,-582.5,-2.9780616391748382,4.665368803150826,7.345709814731221,2000-01-01_2020-01-01,True
RGI60-13.44431,geodetic_temp_bias,-504.49999999999994,-2.9780616391748382,5.290558269193603,5.0,2000-01-01_2020-01-01,True
RGI60-13.44432,geodetic_temp_bias,-835.5,-2.9780616391748382,4.7533239416125745,5.0,2000-01-01_2020-01-01,True
RGI60-13.44433,geodetic_temp_bias,-675.5,-2.9780616391748382,4.665368803150826,5.465320708568579,2000-01-01_2020-01-01,True
RGI60-13.44434,geodetic_temp_bias,-128.6,-2.9780616391748382,6.171207686913427,5.0,2000-01-01_2020-01-01,True
RGI60-13.44435,geodetic_temp_bias,-237.4,-2.9780616391748382,5.354964671124734,5.0,2000-01-01_2020-01-01,True
RGI60-13.44436,geodetic_temp_bias,-45.199999999999996,-2.9780616391748382,5.88219886936338,5.0,2000-01-01_2020-01-01,True
RGI60-13.44437,geodetic_temp_bias,-302.4,-2.9780616391748382,4.665368803150826,6.444593518502577,2000-01-01_2020-01-01,True
RGI60-13.44438,geodetic_temp_bias,-636.5,-2.9780616391748382,4.665368803150826,6.319474519428766,2000-01-01_2020-01-01,True
RGI60-13.44439,geodetic_temp_bias,-278.9,-2.9780616391748382,6.998053204726239,4.730756577744444,2000-01-01_2020-01-01,True
RGI60-13.44440,geodetic_temp_bias,59.2,-2.9780616391748382,6.998053204726239,3.726156892171652,2000-01-01_2020-01-01,True
